Picked up JAVA_TOOL_OPTIONS: -Dfile.encoding=UTF-8
启动本地服务器：starccm+.bat -server -new 
Serial process 22988

Simcenter STAR-CCM+ 2402 Build 19.02.009 (win64/clang15.0vc14.2-r8)

License build date: 16 February 2023
This version of the code requires license version 2024.02 or greater.
Checking license file: C:\Users\Kogami\license.dat
Checking license file: C:/Users/Kogami/license.dat
Checking license file: D:\STAR CCM\17.04.008-R8\license.dat
Unable to list features for license file D:\STAR CCM\17.04.008-R8\license.dat.
1 copy of ccmpsuite checked out from C:\Users\Kogami\license.dat
Feature ccmpsuite does not expire
Mon Sep 21 17:53:22 2026

Server::start -host Jerry:47827
正在播放宏： C:\Users\Kogami\cb_dl\tmr\run2\allin3.java
allin3.java:35: 警告: [deprecation] star.common.ContinuumManager中的setContinuum(java.util.List<star.common.Region>,star.common.Continuum)已过时
        sim.getContinuumManager().setContinuum(rl, pc);
                                 ^

A3-START
Loading module: Mapping


Importing C:/Users/Kogami/cb_dl/tmr/grid_struct_137x97_vol.cgns
Loading module: CaeIOCgns
Reading C:\Users\Kogami\cb_dl\tmr\grid_struct_137x97_vol.cgns...
Reading faces : 52456
Re-Reading faces : 52456
Number of faces: 26576
   Reading boundary: Base:Zone   1:default
Processing mesh
Finished reading C:\Users\Kogami\cb_dl\tmr\grid_struct_137x97_vol.cgns
Reordering
Finished importing
Imported coordinate extents (m)
X extents: [-0.33333, 2.0]
   Y extents: [-1.0, 0.0]
   Z extents: [0.0, 1.0]

INFO: No CGNS units information found for base node 1
Splitting default into 6 pieces...
Created new boundary default 2 with 96 faces
Created new boundary default 3 with 96 faces
Created new boundary default 4 with 136 faces
Created new boundary default 5 with 136 faces
Created new boundary default 6 with 13056 faces
Boundary default left with 13056 faces.
A3-1-MESH n=6
Reading material property database "C:\Program Files\Siemens\19.02.009-R8\STAR-CCM+19.02.009-R8\star\data\props.mdb"...
Loading module: SegregatedFlowModel
Loading module: SegregatedEnergyModel
Loading module: KwTurbModel
A3-2-PHYSICS
A3-BND default cx=0.833 cz=0.5000
A3-BND default 2 cx=-0.333 cz=0.5000
A3-BND default 3 cx=2.000 cz=0.5000
A3-BND default 4 cx=0.833 cz=0.0000
A3-BND default 5 cx=0.833 cz=1.0000
A3-BND default 6 cx=0.833 cz=0.5000
A3-ID: wall=default 4 top=default 5 in=default 2 out=default 3
Created new boundary default 4 2 with 24 faces
Boundary default 4 left with 112 faces.
A3-3-SPLITX
A3-4-SLIP: default 4 2
A3-5-TYPES
A3-6-VEL: 50.0 m/s
A3-7-SETUP
Initialization of star.flow.EffectiveViscosityModel requires an additional pass...
Initialization of star.flow.EffectiveViscositySolver requires an additional pass...

Error: AMG solver diverged.
AMG exit reason: Diverged due to exceeding divergence tolerance.
Relative residual: 1.296058e+05
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           173   9.338717e-06   1.757225e-03   1.157508e-03   1.062755e-04   0.000000e+00   7.359457e-01   3.460495e-07 
           174   9.239593e-06   1.754174e-03   1.157005e-03   1.054710e-04   0.000000e+00   7.364796e-01   3.475410e-07 
           175   9.138246e-06   1.751187e-03   1.157194e-03   1.046043e-04   0.000000e+00   7.370060e-01   3.490259e-07 
           176   9.034310e-06   1.748278e-03   1.155881e-03   1.036731e-04   0.000000e+00   7.376278e-01   3.505238e-07 
           177   8.898215e-06   1.745436e-03   1.154880e-03   1.026841e-04   0.000000e+00   7.382987e-01   3.520239e-07 
           178   8.771117e-06   1.742672e-03   1.153024e-03   1.016456e-04   0.000000e+00   7.390524e-01   3.535313e-07 
           179   8.648175e-06   1.739976e-03   1.151336e-03   1.005710e-04   0.000000e+00   7.398849e-01   3.550438e-07 
           180   8.529811e-06   1.737346e-03   1.149733e-03   9.946042e-05   0.000000e+00   7.407851e-01   3.565586e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           181   8.404105e-06   1.734758e-03   1.148241e-03   9.831546e-05   0.000000e+00   7.416317e-01   3.580523e-07 
           182   8.292881e-06   1.732230e-03   1.147328e-03   9.714063e-05   0.000000e+00   7.425642e-01   3.595512e-07 
           183   8.208628e-06   1.729763e-03   1.147177e-03   9.594292e-05   0.000000e+00   7.435602e-01   3.610492e-07 
           184   8.079312e-06   1.727354e-03   1.146872e-03   9.472760e-05   0.000000e+00   7.446446e-01   3.625494e-07 
           185   7.897473e-06   1.724999e-03   1.147087e-03   9.350123e-05   0.000000e+00   7.457920e-01   3.640476e-07 
           186   7.755294e-06   1.722699e-03   1.147428e-03   9.227102e-05   0.000000e+00   7.470164e-01   3.655435e-07 
           187   7.636537e-06   1.720444e-03   1.148415e-03   9.103984e-05   0.000000e+00   7.482832e-01   3.670313e-07 
           188   7.551415e-06   1.718241e-03   1.149783e-03   8.981089e-05   0.000000e+00   7.496202e-01   3.685163e-07 
           189   7.473015e-06   1.716087e-03   1.151658e-03   8.858841e-05   0.000000e+00   7.510289e-01   3.699961e-07 
           190   7.391827e-06   1.713982e-03   1.154334e-03   8.738020e-05   0.000000e+00   7.525046e-01   3.714697e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           191   7.311278e-06   1.711921e-03   1.157683e-03   8.619336e-05   0.000000e+00   7.540277e-01   3.729357e-07 
           192   7.256304e-06   1.709903e-03   1.161438e-03   8.503594e-05   0.000000e+00   7.556039e-01   3.743945e-07 
           193   7.219804e-06   1.707929e-03   1.164805e-03   8.390861e-05   0.000000e+00   7.572316e-01   3.758443e-07 
           194   7.178250e-06   1.705996e-03   1.168425e-03   8.281414e-05   0.000000e+00   7.589123e-01   3.772844e-07 
           195   7.144997e-06   1.704102e-03   1.173743e-03   8.175382e-05   0.000000e+00   7.606502e-01   3.787143e-07 
           196   7.122174e-06   1.702248e-03   1.179381e-03   8.072885e-05   0.000000e+00   7.624478e-01   3.801337e-07 
           197   7.086445e-06   1.700433e-03   1.185776e-03   7.973933e-05   0.000000e+00   7.642530e-01   3.815317e-07 
           198   7.058003e-06   1.698661e-03   1.192386e-03   7.878305e-05   0.000000e+00   7.661322e-01   3.829225e-07 
           199   7.025766e-06   1.696929e-03   1.199673e-03   7.785972e-05   0.000000e+00   7.680649e-01   3.843035e-07 
           200   6.965258e-06   1.695235e-03   1.207364e-03   7.697065e-05   0.000000e+00   7.700515e-01   3.856736e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           201   6.913418e-06   1.693577e-03   1.215680e-03   7.611312e-05   0.000000e+00   7.720881e-01   3.870328e-07 
           202   6.869416e-06   1.691953e-03   1.224636e-03   7.529004e-05   0.000000e+00   7.741728e-01   3.883950e-07 
           203   6.817992e-06   1.690359e-03   1.237496e-03   7.450140e-05   0.000000e+00   7.763032e-01   3.897094e-07 
           204   6.749430e-06   1.688805e-03   1.245074e-03   7.374459e-05   0.000000e+00   7.784628e-01   3.910485e-07 
           205   6.695141e-06   1.687101e-03   1.248086e-03   7.301457e-05   0.000000e+00   7.806285e-01   3.922733e-07 
           206   6.625202e-06   1.685438e-03   1.122602e-03   7.231808e-05   0.000000e+00   7.827960e-01   3.935141e-07 
           207   6.592940e-06   1.683834e-03   1.049029e-03   7.168175e-05   0.000000e+00   7.849870e-01   3.947304e-07 
           208   6.540729e-06   1.682276e-03   1.026145e-03   7.103629e-05   0.000000e+00   7.871691e-01   3.959445e-07 
           209   6.490749e-06   1.680751e-03   1.026899e-03   7.044629e-05   0.000000e+00   7.893663e-01   3.971530e-07 
           210   6.445685e-06   1.679250e-03   1.036331e-03   6.987302e-05   0.000000e+00   7.915017e-01   3.983481e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           211   6.412283e-06   1.677793e-03   1.048040e-03   6.934838e-05   0.000000e+00   7.937432e-01   3.995388e-07 
           212   6.359125e-06   1.676375e-03   1.058740e-03   6.882844e-05   0.000000e+00   7.960343e-01   4.007183e-07 
           213   6.322094e-06   1.674991e-03   1.071150e-03   6.836385e-05   0.000000e+00   7.983367e-01   4.018865e-07 
           214   6.284256e-06   1.673633e-03   1.082093e-03   6.790105e-05   0.000000e+00   8.006309e-01   4.030404e-07 
           215   6.258276e-06   1.672313e-03   1.092904e-03   6.749099e-05   0.000000e+00   8.029973e-01   4.041867e-07 
           216   6.230772e-06   1.671026e-03   1.103817e-03   6.707741e-05   0.000000e+00   8.054018e-01   4.053200e-07 
           217   6.212675e-06   1.669772e-03   1.114899e-03   6.671065e-05   0.000000e+00   8.078466e-01   4.064433e-07 
           218   6.197558e-06   1.668548e-03   1.126256e-03   6.633728e-05   0.000000e+00   8.103257e-01   4.075527e-07 
           219   6.175587e-06   1.667351e-03   1.137860e-03   6.600733e-05   0.000000e+00   8.128369e-01   4.086516e-07 
           220   6.138216e-06   1.666180e-03   1.149872e-03   6.565983e-05   0.000000e+00   8.153786e-01   4.097358e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           221   6.091493e-06   1.665034e-03   1.162122e-03   6.534635e-05   0.000000e+00   8.179428e-01   4.108087e-07 
           222   6.030379e-06   1.663912e-03   1.174856e-03   6.502039e-05   0.000000e+00   8.204974e-01   4.118653e-07 
           223   6.004956e-06   1.662815e-03   1.187925e-03   6.473810e-05   0.000000e+00   8.230747e-01   4.129113e-07 
           224   5.995519e-06   1.661747e-03   1.201492e-03   6.444598e-05   0.000000e+00   8.256857e-01   4.139422e-07 
           225   6.000991e-06   1.660697e-03   1.215340e-03   6.419653e-05   0.000000e+00   8.282670e-01   4.149583e-07 
           226   6.009464e-06   1.659673e-03   1.229675e-03   6.393287e-05   0.000000e+00   8.308615e-01   4.159597e-07 
           227   6.004770e-06   1.658677e-03   1.244155e-03   6.370691e-05   0.000000e+00   8.334858e-01   4.169499e-07 
           228   5.989012e-06   1.657706e-03   1.259165e-03   6.346626e-05   0.000000e+00   8.361364e-01   4.179239e-07 
           229   5.976803e-06   1.656761e-03   1.274551e-03   6.326401e-05   0.000000e+00   8.388077e-01   4.188862e-07 
           230   5.966270e-06   1.655845e-03   1.290324e-03   6.304356e-05   0.000000e+00   8.414964e-01   4.198322e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           231   5.962008e-06   1.654934e-03   1.306337e-03   6.285582e-05   0.000000e+00   8.441459e-01   4.207652e-07 
           232   5.960809e-06   1.654045e-03   1.322748e-03   6.264733e-05   0.000000e+00   8.468051e-01   4.216777e-07 
           233   5.972010e-06   1.653188e-03   1.339366e-03   6.247083e-05   0.000000e+00   8.494965e-01   4.225839e-07 
           234   5.981913e-06   1.652350e-03   1.356336e-03   6.227642e-05   0.000000e+00   8.521443e-01   4.234715e-07 
           235   6.000323e-06   1.651540e-03   1.373402e-03   6.211160e-05   0.000000e+00   8.548295e-01   4.243480e-07 
           236   6.011768e-06   1.650753e-03   1.390945e-03   6.192794e-05   0.000000e+00   8.575343e-01   4.252060e-07 
           237   6.033584e-06   1.649991e-03   1.408802e-03   6.177214e-05   0.000000e+00   8.602559e-01   4.260531e-07 
           238   6.051262e-06   1.649254e-03   1.427006e-03   6.159644e-05   0.000000e+00   8.629903e-01   4.268806e-07 
           239   6.072850e-06   1.648537e-03   1.445632e-03   6.144736e-05   0.000000e+00   8.657132e-01   4.277001e-07 
           240   6.088414e-06   1.647838e-03   1.464465e-03   6.127809e-05   0.000000e+00   8.683891e-01   4.284995e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           241   6.107126e-06   1.647166e-03   1.483522e-03   6.113514e-05   0.000000e+00   8.710985e-01   4.292879e-07 
           242   6.116187e-06   1.646521e-03   1.502938e-03   6.097545e-05   0.000000e+00   8.738183e-01   4.300536e-07 
           243   6.130359e-06   1.645899e-03   1.522555e-03   6.084298e-05   0.000000e+00   8.765334e-01   4.308171e-07 
           244   6.139877e-06   1.645294e-03   1.542460e-03   6.069465e-05   0.000000e+00   8.791901e-01   4.315579e-07 
           245   6.191423e-06   1.644551e-03   1.553675e-03   6.056954e-05   0.000000e+00   8.818649e-01   4.321909e-07 
           246   6.279234e-06   1.643850e-03   1.412871e-03   6.043026e-05   0.000000e+00   8.845498e-01   4.328126e-07 
           247   6.389362e-06   1.643208e-03   1.303191e-03   6.031592e-05   0.000000e+00   8.872486e-01   4.334466e-07 
           248   6.476418e-06   1.642607e-03   1.230152e-03   6.018607e-05   0.000000e+00   8.899547e-01   4.340727e-07 
           249   6.573650e-06   1.642043e-03   1.178553e-03   6.007429e-05   0.000000e+00   8.926658e-01   4.346970e-07 
           250   6.659100e-06   1.641514e-03   1.139674e-03   5.994686e-05   0.000000e+00   8.953804e-01   4.353104e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           251   6.743574e-06   1.641017e-03   1.107917e-03   5.983823e-05   0.000000e+00   8.980971e-01   4.359209e-07 
           252   6.803509e-06   1.640550e-03   1.081908e-03   5.972548e-05   0.000000e+00   9.008145e-01   4.365195e-07 
           253   6.862233e-06   1.640110e-03   1.058343e-03   5.961009e-05   0.000000e+00   9.035316e-01   4.371057e-07 
           254   6.913601e-06   1.639689e-03   1.036682e-03   5.951014e-05   0.000000e+00   9.062053e-01   4.376871e-07 
           255   6.940966e-06   1.639295e-03   1.017231e-03   5.940316e-05   0.000000e+00   9.088882e-01   4.382548e-07 
           256   6.973104e-06   1.638925e-03   9.986793e-04   5.930947e-05   0.000000e+00   9.115707e-01   4.388124e-07 
           257   7.003269e-06   1.638577e-03   9.811985e-04   5.921343e-05   0.000000e+00   9.142502e-01   4.393564e-07 
           258   7.042266e-06   1.638256e-03   9.643187e-04   5.913824e-05   0.000000e+00   9.169252e-01   4.398956e-07 
           259   7.071091e-06   1.637961e-03   9.485241e-04   5.905754e-05   0.000000e+00   9.195948e-01   4.404220e-07 
           260   7.112917e-06   1.637689e-03   9.331761e-04   5.897761e-05   0.000000e+00   9.222576e-01   4.409341e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           261   7.163906e-06   1.637427e-03   9.178434e-04   5.891503e-05   0.000000e+00   9.248638e-01   4.414404e-07 
           262   7.194133e-06   1.637187e-03   9.034588e-04   5.884579e-05   0.000000e+00   9.274660e-01   4.419325e-07 
           263   7.191359e-06   1.636964e-03   8.891956e-04   5.877691e-05   0.000000e+00   9.300426e-01   4.424101e-07 
           264   7.186100e-06   1.636753e-03   8.747738e-04   5.872633e-05   0.000000e+00   9.325763e-01   4.428820e-07 
           265   7.165096e-06   1.636570e-03   8.612773e-04   5.866523e-05   0.000000e+00   9.351250e-01   4.433406e-07 
           266   7.133713e-06   1.636408e-03   8.478744e-04   5.859872e-05   0.000000e+00   9.376647e-01   4.437854e-07 
           267   7.119967e-06   1.636268e-03   8.345761e-04   5.854703e-05   0.000000e+00   9.401946e-01   4.442241e-07 
           268   7.117031e-06   1.636078e-03   8.224394e-04   5.849253e-05   0.000000e+00   9.425744e-01   4.446482e-07 
           269   7.129766e-06   1.635875e-03   8.104333e-04   5.843745e-05   0.000000e+00   9.449055e-01   4.450581e-07 
           270   7.156036e-06   1.635722e-03   7.982016e-04   5.839894e-05   0.000000e+00   9.472849e-01   4.454621e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           271   7.163519e-06   1.635605e-03   7.872688e-04   5.835427e-05   0.000000e+00   9.496677e-01   4.458528e-07 
           272   7.174868e-06   1.635514e-03   7.766630e-04   5.830853e-05   0.000000e+00   9.520497e-01   4.462297e-07 
           273   7.204190e-06   1.635441e-03   7.657806e-04   5.827622e-05   0.000000e+00   9.543813e-01   4.465999e-07 
           274   7.227979e-06   1.635387e-03   7.565186e-04   5.823557e-05   0.000000e+00   9.566873e-01   4.469568e-07 
           275   7.256076e-06   1.635358e-03   7.480896e-04   5.819685e-05   0.000000e+00   9.590012e-01   4.473003e-07 
           276   7.294087e-06   1.635350e-03   7.394454e-04   5.817300e-05   0.000000e+00   9.613049e-01   4.476373e-07 
           277   7.321420e-06   1.635364e-03   7.329791e-04   5.814276e-05   0.000000e+00   9.635990e-01   4.479609e-07 
           278   7.354281e-06   1.635396e-03   7.274123e-04   5.811566e-05   0.000000e+00   9.658813e-01   4.482724e-07 
           279   7.394021e-06   1.635448e-03   7.219197e-04   5.810337e-05   0.000000e+00   9.681512e-01   4.485772e-07 
           280   7.438413e-06   1.635519e-03   7.193263e-04   5.807954e-05   0.000000e+00   9.704080e-01   4.488678e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           281   7.483503e-06   1.635608e-03   7.172976e-04   5.806951e-05   0.000000e+00   9.726475e-01   4.491494e-07 
           282   7.510848e-06   1.635694e-03   7.168479e-04   5.805320e-05   0.000000e+00   9.748137e-01   4.494177e-07 
           283   7.546142e-06   1.635805e-03   7.170500e-04   5.804860e-05   0.000000e+00   9.769969e-01   4.496803e-07 
           284   7.582919e-06   1.635933e-03   7.206288e-04   5.803574e-05   0.000000e+00   9.791646e-01   4.499298e-07 
           285   7.601169e-06   1.636079e-03   7.254387e-04   5.803115e-05   0.000000e+00   9.813165e-01   4.501688e-07 
           286   7.633816e-06   1.636141e-03   7.311442e-04   5.802712e-05   0.000000e+00   9.834475e-01   4.503238e-07 
           287   7.650387e-06   1.636197e-03   6.876597e-04   5.801914e-05   0.000000e+00   9.855644e-01   4.504501e-07 
           288   7.661516e-06   1.636292e-03   6.730279e-04   5.801935e-05   0.000000e+00   9.876697e-01   4.505896e-07 
           289   7.663680e-06   1.636420e-03   6.989485e-04   5.801309e-05   0.000000e+00   9.897621e-01   4.507291e-07 
           290   7.646477e-06   1.636573e-03   7.341204e-04   5.801553e-05   0.000000e+00   9.918409e-01   4.508702e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           291   7.633454e-06   1.636750e-03   7.694696e-04   5.801069e-05   0.000000e+00   9.939057e-01   4.510057e-07 
           292   7.635309e-06   1.636949e-03   7.995103e-04   5.801307e-05   0.000000e+00   9.959565e-01   4.511401e-07 
           293   7.636841e-06   1.637167e-03   8.259270e-04   5.801233e-05   0.000000e+00   9.979929e-01   4.512670e-07 
           294   7.638315e-06   1.637405e-03   8.475671e-04   5.802100e-05   0.000000e+00   1.000014e+00   4.513906e-07 
           295   7.656963e-06   1.637661e-03   8.669520e-04   5.802783e-05   0.000000e+00   1.002021e+00   4.515063e-07 
           296   7.655227e-06   1.637934e-03   8.833323e-04   5.803992e-05   0.000000e+00   1.004011e+00   4.516182e-07 
           297   7.699712e-06   1.638224e-03   8.990016e-04   5.804812e-05   0.000000e+00   1.005987e+00   4.517215e-07 
           298   7.820079e-06   1.638529e-03   9.128314e-04   5.806268e-05   0.000000e+00   1.007946e+00   4.518032e-07 
           299   7.977843e-06   1.638850e-03   9.109661e-04   5.804521e-05   0.000000e+00   1.009890e+00   4.519063e-07 
           300   8.059913e-06   1.639187e-03   9.285677e-04   5.809066e-05   0.000000e+00   1.011819e+00   4.520088e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           301   8.086888e-06   1.639538e-03   9.607782e-04   5.816070e-05   0.000000e+00   1.013732e+00   4.520582e-07 
           302   8.202020e-06   1.639899e-03   9.544328e-04   5.810681e-05   0.000000e+00   1.015629e+00   4.521564e-07 
           303   8.216186e-06   1.640275e-03   9.878792e-04   5.817972e-05   0.000000e+00   1.017510e+00   4.521926e-07 
           304   8.317280e-06   1.640661e-03   9.821933e-04   5.812259e-05   0.000000e+00   1.019375e+00   4.522777e-07 
           305   8.300321e-06   1.641062e-03   1.015901e-03   5.819670e-05   0.000000e+00   1.021224e+00   4.523008e-07 
           306   8.380126e-06   1.641471e-03   1.011273e-03   5.813629e-05   0.000000e+00   1.023057e+00   4.523543e-07 
           307   8.412197e-06   1.641895e-03   1.028011e-03   5.815856e-05   0.000000e+00   1.024874e+00   4.523929e-07 
           308   8.421872e-06   1.642332e-03   1.044926e-03   5.818320e-05   0.000000e+00   1.026674e+00   4.524239e-07 
           309   8.416148e-06   1.642779e-03   1.061343e-03   5.819197e-05   0.000000e+00   1.028459e+00   4.524475e-07 
           310   8.425527e-06   1.643238e-03   1.077369e-03   5.819458e-05   0.000000e+00   1.030228e+00   4.524649e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           311   8.442793e-06   1.643708e-03   1.094064e-03   5.819900e-05   0.000000e+00   1.031981e+00   4.524759e-07 
           312   8.477922e-06   1.644189e-03   1.109678e-03   5.819747e-05   0.000000e+00   1.033718e+00   4.524808e-07 
           313   8.479034e-06   1.644680e-03   1.129158e-03   5.821712e-05   0.000000e+00   1.035439e+00   4.524730e-07 
           314   8.520793e-06   1.645181e-03   1.141289e-03   5.820688e-05   0.000000e+00   1.037145e+00   4.524685e-07 
           315   8.495547e-06   1.645690e-03   1.161852e-03   5.824334e-05   0.000000e+00   1.038835e+00   4.524514e-07 
           316   8.535225e-06   1.646209e-03   1.177367e-03   5.823484e-05   0.000000e+00   1.040509e+00   4.524285e-07 
           317   8.549428e-06   1.646737e-03   1.193372e-03   5.823083e-05   0.000000e+00   1.042168e+00   4.524015e-07 
           318   8.521291e-06   1.647273e-03   1.210958e-03   5.823908e-05   0.000000e+00   1.043812e+00   4.523650e-07 
           319   8.469600e-06   1.647818e-03   1.226412e-03   5.823512e-05   0.000000e+00   1.045440e+00   4.523252e-07 
           320   8.424452e-06   1.648370e-03   1.244041e-03   5.824655e-05   0.000000e+00   1.047053e+00   4.522773e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           321   8.399435e-06   1.648929e-03   1.260299e-03   5.824508e-05   0.000000e+00   1.048651e+00   4.522248e-07 
           322   8.374790e-06   1.649495e-03   1.277576e-03   5.824821e-05   0.000000e+00   1.050233e+00   4.521653e-07 
           323   8.360129e-06   1.650068e-03   1.294225e-03   5.824784e-05   0.000000e+00   1.051800e+00   4.521005e-07 
           324   8.314807e-06   1.650648e-03   1.311302e-03   5.824816e-05   0.000000e+00   1.053352e+00   4.520294e-07 
           325   8.286074e-06   1.651235e-03   1.328109e-03   5.824651e-05   0.000000e+00   1.054890e+00   4.519527e-07 
           326   8.279219e-06   1.651829e-03   1.345094e-03   5.824602e-05   0.000000e+00   1.056413e+00   4.518700e-07 
           327   8.287520e-06   1.652515e-03   1.361838e-03   5.824593e-05   0.000000e+00   1.058775e+00   4.517802e-07 
           328   8.309329e-06   1.653132e-03   1.378710e-03   5.826910e-05   0.000000e+00   1.058722e+00   4.516856e-07 
           329   8.317229e-06   1.653835e-03   1.395437e-03   5.827403e-05   0.000000e+00   1.061213e+00   4.515845e-07 
           330   8.332630e-06   1.654520e-03   1.412080e-03   5.829607e-05   0.000000e+00   1.062242e+00   4.514482e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           331   8.358153e-06   1.655154e-03   1.416593e-03   5.832069e-05   0.000000e+00   1.063286e+00   4.512539e-07 
           332   8.394340e-06   1.655812e-03   1.399513e-03   5.834814e-05   0.000000e+00   1.064450e+00   4.510706e-07 
           333   8.436176e-06   1.656490e-03   1.382268e-03   5.837302e-05   0.000000e+00   1.065692e+00   4.508946e-07 
           334   8.476486e-06   1.657182e-03   1.365135e-03   5.839548e-05   0.000000e+00   1.066977e+00   4.507209e-07 
           335   8.512993e-06   1.657885e-03   1.347706e-03   5.841190e-05   0.000000e+00   1.068285e+00   4.505488e-07 
           336   8.559497e-06   1.658598e-03   1.330741e-03   5.842539e-05   0.000000e+00   1.069603e+00   4.503763e-07 
           337   8.592607e-06   1.659321e-03   1.313736e-03   5.842656e-05   0.000000e+00   1.070925e+00   4.502042e-07 
           338   8.600491e-06   1.660053e-03   1.297933e-03   5.842735e-05   0.000000e+00   1.072244e+00   4.500293e-07 
           339   8.608799e-06   1.660793e-03   1.281788e-03   5.841850e-05   0.000000e+00   1.073558e+00   4.498559e-07 
           340   8.585433e-06   1.661540e-03   1.267607e-03   5.842330e-05   0.000000e+00   1.074864e+00   4.496762e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           341   8.591748e-06   1.662295e-03   1.252650e-03   5.840633e-05   0.000000e+00   1.076162e+00   4.495014e-07 
           342   8.568056e-06   1.663058e-03   1.239825e-03   5.842370e-05   0.000000e+00   1.077449e+00   4.493164e-07 
           343   8.546060e-06   1.663826e-03   1.226098e-03   5.839422e-05   0.000000e+00   1.078725e+00   4.491335e-07 
           344   8.515984e-06   1.664601e-03   1.213767e-03   5.838567e-05   0.000000e+00   1.079989e+00   4.489480e-07 
           345   8.505212e-06   1.665381e-03   1.201531e-03   5.838065e-05   0.000000e+00   1.081241e+00   4.487626e-07 
           346   8.459491e-06   1.666167e-03   1.190726e-03   5.838407e-05   0.000000e+00   1.082479e+00   4.485687e-07 
           347   8.454286e-06   1.666958e-03   1.176208e-03   5.833791e-05   0.000000e+00   1.083705e+00   4.483772e-07 
           348   8.423416e-06   1.667754e-03   1.167611e-03   5.832215e-05   0.000000e+00   1.084917e+00   4.481798e-07 
           349   8.393276e-06   1.668556e-03   1.157426e-03   5.829137e-05   0.000000e+00   1.086116e+00   4.479837e-07 
           350   8.315230e-06   1.669361e-03   1.147958e-03   5.827580e-05   0.000000e+00   1.087301e+00   4.477787e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           351   8.264942e-06   1.670172e-03   1.138067e-03   5.823820e-05   0.000000e+00   1.088474e+00   4.475776e-07 
           352   8.191081e-06   1.670987e-03   1.129372e-03   5.823355e-05   0.000000e+00   1.089633e+00   4.473677e-07 
           353   8.166012e-06   1.671807e-03   1.120064e-03   5.820728e-05   0.000000e+00   1.090779e+00   4.471625e-07 
           354   8.127470e-06   1.672630e-03   1.112046e-03   5.820784e-05   0.000000e+00   1.091911e+00   4.469432e-07 
           355   8.165573e-06   1.673457e-03   1.104557e-03   5.817077e-05   0.000000e+00   1.093030e+00   4.467327e-07 
           356   8.152231e-06   1.674288e-03   1.097175e-03   5.818263e-05   0.000000e+00   1.094135e+00   4.465145e-07 
           357   8.160769e-06   1.675121e-03   1.089611e-03   5.815686e-05   0.000000e+00   1.095227e+00   4.462905e-07 
           358   8.200520e-06   1.675958e-03   1.084191e-03   5.814267e-05   0.000000e+00   1.096306e+00   4.460689e-07 
           359   8.203228e-06   1.676798e-03   1.078206e-03   5.812783e-05   0.000000e+00   1.097371e+00   4.458417e-07 
           360   8.196773e-06   1.677640e-03   1.072194e-03   5.811036e-05   0.000000e+00   1.098422e+00   4.456142e-07 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           361   8.165248e-06   1.678485e-03   1.068436e-03   5.809696e-05   0.000000e+00   1.099461e+00   4.453778e-07 
           362   8.176779e-06   1.679332e-03   1.064988e-03   5.805128e-05   0.000000e+00   1.100485e+00   4.451462e-07 
           363   8.152768e-06   1.680182e-03   1.061774e-03   5.803668e-05   0.000000e+00   1.101497e+00   4.449033e-07 
           364   8.202317e-06   1.681033e-03   1.061308e-03   5.799006e-05   0.000000e+00   1.102494e+00   4.446664e-07 
           365   8.192564e-06   1.681887e-03   1.058480e-03   5.796873e-05   0.000000e+00   1.103479e+00   4.444207e-07 
           366   8.202520e-06   1.682742e-03   1.057648e-03   5.793026e-05   0.000000e+00   1.104451e+00   4.441764e-07 
